;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
jefferson_method_desc;The Jefferson Method is a highest averages method for allocating seats, and is thus a type of party-list proportional representation. Proportional representation systems aim to allocate seats to parties approximately in proportion to the number of votes received. For example, if a party wins one-third of the votes then it should gain about one-third of the seats. In general, exact proportionality is not possible because these divisions produce fractional numbers of seats. As a result, several methods have been devised which ensure that the parties' seat allocations, which are of course whole numbers, are as proportional as possible. In comparison with the Sainte-Lague method, §Ythe Jefferson Method slightly favours large parties and coalitions over scattered small parties§W.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
precious_goods;Crypto Currency;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
precious_goods_RGO_SIZE;Crypto Currency Market Size;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
pensions;Boomer Policy;Pensions;Renten;;Pensiones;;;;;;;;;x;;;;
eugen_von_b?m_bawerk;Eugen von B?m-Bawerk;Eugen von B?m-Bawerk;Eugen von B?m-Bawerk;;Eugen von B?m-Bawerk;;;;;;;;;x;;;;
eugen_von_b?m_bawerk_desc;B?m-Bawerk's career as a scholar was an intermittent one. The most significant span of scholarly activity was his years at the University of Innsbruck (1881-1889). It was during the 1880s that he first published two of the three volumes of his magnum opus, Capital and Interest. His later years were dominated by his duties as the Austrian Minister of Finance, a position he held, though not continuously, throughout the 1890s and beyond-and for which he is fittingly honored by having his likeness on Austria's one-hundred schilling note. After serving in this capacity and assuming other governmental duties, he returned to teaching in 1904. With a chair at the University of Vienna, he became a colleague of Wieser, successor to the retired Menger. Students who passed through the university during the last decade of B?m-Bawerk's career (and life: he died in 1914) included Joseph Schumpeter and Ludwig von Mises.;;B?m-Bawerks Karriere als Gelehrter verlief unregelm?ig. Seine bedeutendste wissenschaftliche Phase verlebte er von 1881 bis 1889 an der Universit? Innsbruck. W?rend der 1880er Jahre ver?fentlichte er auch zwei der drei B?de seines Meisterwerks 'Kapital und Kapitalzins'. Sein Leben war w?rend der 1890er Jahre bis 1904 von seinem Dienst als ?terreichischer Finanzminister gepr?t, obwohl er dieses Amt nicht kontinuierlich bekleidete. F? seine Dienste wurde er passenderweise durch die Abbildung seines Portraits auf ?terreichs 100-Schilling-Geldschein geehrt. Nach einigen Jahren im Regierungsdienst und nach der Niederlegung seines Amtes kehrte er 1904 wieder in den Lehrbetrieb zur?k. Er erhielt einen Lehrstuhl an der Universit? Wien und wurde ein Kollege von Wieser, dem Nachfolger des pensionierten Mengers. Zu den Studenten, die w?rend des letzten Jahrzehnts von B?m-Bawerks Karriere (und Leben: Er starb 1914) dort ausgebildet wurden, z?lten Joseph Schumpeter und Ludwig von Mises.;;La carrera de B?m-Bawerk como erudito fue recurrente. El periodo m? significativo de actividad intelectual fue durante sus a?s en la Universidad de Innsbruck (1881-1889). Public?dos de los tres vol?enes de su obra magna, 'Capital e inter?' en la d?ada de 1880. Sus ?timos a?s estuvieron dominados por sus obligaciones como ministro austriaco de Econom?, puesto que conserv? aunque sin continuidad, en la d?ada de 1890 y en a?s posteriores. Como reconocimiento, se le honr?colocando su retrato en el billete de cien chelines. Tras servir en dicho puesto y asumir otras tareas gubernamentales, volvi?a la ense?nza en 1904. Con una c?edra en la universidad de Viena, se convirti?en colega de Wieser, sucesor del jubilado Menger. Entre los estudiantes que fueron a la universidad durante la ?tima d?ada de la carrera (y vida) de B?m-Bawerk, que muri?en 1914, estuvieron Joseph Schumpeter y Ludwig von Mises.;;;;;;;;;x;;;;
keynesian_economics;Bog;?onomie keyn?ienne;Keynesianische ?onomie;;Econom? keynesiana;;;;;;;;;x;;;;
keynesian_economics_desc;Bog;?onomie keyn?ienne;Keynesianische ?onomie;;Econom? keynesiana;;;;;;;;;x;;;;
john_maynard_keynes;John Maynard Keynes;John Maynard Keynes;John Maynard Keynes;;John Maynard Keynes;;;;;;;;;x;;;;
john_maynard_keynes_desc;An English economist who challenged the orthodox view of the role of the State in the management of economic forces in society and the relationship between supply and demand in times of economic crisis. Drawing upon the abilities of states to mobilize their economies during wars with other industrial nations, Keynes maintained that the State could use its influence to promote more efficient economic development. But his most radical theory involved the role of aggregate demand in the economy, arguing that it was demand, not supply, that was the final determinant in the levels of output and growth that an economy could produce, and that in times of economic slowdown or crisis, the solution to the crisis involved revival of demand to absorb excess supply and create the conditions for a revival of production to meet further increases in demand. While his theories had many critics, they became highly influential as the twentieth century progressed;;Keynes war ein englischer ?onom, der die orthodoxe Meinung ?er die Rolle des Staats als Verwalter der gesellschaftlichen Wirtschaftskr?te und die Beziehung von Angebot und Nachfrage in Zeiten der Wirtschaftskrise herausforderte. Keynes st?zte sich auf die F?igkeiten von Staaten, ihre Wirtschaftssysteme w?rend Kriegen mit anderen Industrienationen zu mobilisieren und blieb bei seiner Ansicht, der Staat k?ne seinen Einfluss zur F?derung einer effizienteren Wirtschaftsentwicklung nutzen. Seine radikalste Theorie jedoch drehte sich um die Rolle der gesamtwirtschaftlichen Nachfrage: Keynes argumentierte, dass die Nachfrage und nicht das Angebot die ausschlaggebende Determinante f? die Leistung und das Wachstum der Wirtschaft sei, und dass in Zeiten wirtschaftlichen R?kgangs oder w?rend Krisen die L?ung in der Nachfragesteigerung l?e, um ?ersch?siges Angebot zu absorbieren und die Bedingungen zur Wiederbelebung der Produktion zur S?tigung weiterer Nachfragesteigerungen zu schaffen. Obwohl viele seine Theorien kritisierten, wurden sie im Verlauf des zwanzigsten Jahrhunderts ??rst einflussreich.;;Un economista ingl? que cuestion?la visi? ortodoxa del papel del estado en la gesti? de las fuerzas econ?icas en la sociedad y la relaci? entre la oferta y la demanda en tiempos de crisis econ?icas. Bas?dose en la capacidad de los estados para movilizar sus econom?s en tiempos de guerra con otros pa?es industrializados, Keynes lleg?a la conclusi? de que el estado pod? utilizar su influencia para fomentar de manera eficaz el desarrollo econ?ico. Pero su teor? m? radical fue la del papel de la demanda agregada en la econom?, que sosten? que es la demanda, y no la oferta, la que determina los niveles de producci? y crecimiento de una econom? y que en tiempos de ralentizaci? econ?ica o crisis la soluci? pasa por absorber el exceso de oferta y crear las condiciones para un aumento de la producci? capaz de hacer frente a aumentos de la demanda. Aunque sus teor?s recibieron muchas cr?icas, fueron haci?dose cada vez m? influyentes a medida que avanzaba el siglo XX.;;;;;;;;;x;;;;
richard_kahn;Richard Kahn;Richard Kahn;Richard Kahn;;Richard Kahn;;;;;;;;;x;;;;
richard_kahn_desc;An English economist who first developed the concept of the multiplier effect of spending in an economy in the early 1930s. At its base, this is the concept that spending in the economy for goods and services produced new potentials for demand by the providers of those initial goods and services, creating an expansion of demand beyond the initial value of the original spending. Adopted by John Maynard Keynes in his concept of the role of aggregate demand in the functioning of the economy, the concept of the multiplier effect would be increasingly adopted by States facing economic slowdowns by encouraging the State itself to increase its spending in the economy as a way to revive weakened demand and restore economic growth;;Kahn war ein englischer ?onom, der Anfang der 1930er Jahre das Konzept des Multiplikatoreffekts von Ausgaben in einer Wirtschaft entwickelt. Die Grundlage dieses Konzepts war, dass Ausgaben f? G?er und Dienstleistungen neues Nachfragepotential durch die anf?glichen Anbieter dieser G?er erzeugte, was zur Nachfrageerweiterung ?er den Wert der Anfangsausgaben hinaus f?rte. Das Konzept des Multiplikatoreffekts, das sich auch John Maynard Keynes bei der Erstellung seines Konzepts der gesamtwirtschaftliche Nachfrage zunutze machte, wurde zunehmend von Staaten ?ernommen, die unter wirtschaftlichen Schieflagen litten. Mit Hilfe dieses Konzepts sollte der Staat selbst seine Ausgaben in der Wirtschaft erh?en, um die geschw?hte Nachfrage wieder zu beleben und das Wirtschaftswachstum wieder anzukurbeln.;; Un economista brit?ico que fue el creador del concepto del efecto multiplicador del gasto sobre la econom?, a principios de la d?ada de los 30. En su base, la idea es que gastar en la econom? de bienes y servicios genera potencial de demanda por parte de los proveedores de esos bienes y servicios iniciales, lo que crea una expansi? de la demanda superior al valor del gasto inicial. Adoptado por John Maynard Keynes en su idea del papel de la demanda agregada en el funcionamiento de la econom?, el concepto del efecto multiplicador ser? utilizado cada vez con m? frecuencia por estados amenazados por la ralentizaci? econ?ica, que tomaron sobre sus hombros la responsabilidad de aumentar sus gastos para reactivar una demanda debilitada y restaurar el crecimiento econ?ico.;;;;;;;;;x;;;;
ludwig_von_mises;Ludwig von Mises;Ludwig von Mises;Ludwig von Mises;;Ludwig von Mises;;;;;;;;;x;;;;
ludwig_von_mises_desc;An Austrian economist who would challenge the growing influence of Keynesian economics upon the actions of the State in the 1930s. Von Mises argued that the attempt by the State to use its resources to revive demand in the economy created dangerous potentials for inflation of the economy and severe imbalances in the ability of the marketplace to find the balance between supply and demand that would ensure stable economic growth. Von Mises was also a sharp critic of socialist economic models, arguing that such models removed the ability of the market to determine price levels that would ensure adequate supply based on the demands of consumers for goods;;Mises war ein ?terreichischer ?onom, der den wachsenden Einfluss der keynesianischen Wirtschaftskonzepts auf die Handlungen des Staats w?rend der 1930er Jahre kritisierte. Von Mises argumentierte, dass der Versuch des Staats, seine Ressourcen zur Wiederbelebung der Nachfrage in der Wirtschaft einzusetzen, f? diese ein gef?rliches Inflationspotential schuf und au?rdem die F?igkeit des Marktes zur Gleichgewichtsfindung zwischen Angebot und Nachfrage zur Gew?rleistung wirtschaftlichen Wachstums stark sch?igte. Von Mises war dar?er hinaus ein scharfer Kritiker sozialistischer Wirtschaftsmodelle. Er behauptete, solche Modelle w?den die F?igkeit des Marktes eliminieren, Preisstufen zu ermitteln, die basierend auf der G?ernachfrage ein ad?uates Angebotsniveau gew?rleisten.;;Economista austriaco que cuestionar? la creciente influencia de la teor? keynesiana sobre la acci? de los estados en la d?ada de los 30. Von Mises argument?que cuando el estado intentaba movilizar sus recursos para revivir la demanda creaba un peligroso potencial de inflaci? y le creaba graves dificultades a la capacidad del mercado de encontrar el equilibrio entre la oferta y la demanda que garantizar? un crecimiento estable. Von Mises tambi? fue muy cr?ico con los modelos econ?icos socialistas, arguyendo que destru?n la capacidad del mercado de determinar los niveles de precios que garantizar?n un suministro adecuado, basado en la demanda de bienes y servicios por parte de los consumidores.;;;;;;;;;x;;;;
friedrich_hayek;Friedrich Hayek;Friedrich Hayek;Friedrich Hayek;;Friedrich Hayek;;;;;;;;;x;;;;
friedrich_hayek_desc;An Austrian economist who would challenge the influence of Keynesian economics upon the actions of the State in the 1930s and attach the planned economic models inherent in both socialist and fascist political models increasingly in vogue in the era. Much like his teacher Ludwig von Mises, Hayek attacked Keynesian economic prescriptions for dealing with economic downturns as causing more potential problems than solutions by creating conditions for inflation by raising demand more rapidly than supply could meet. Hayek rejected the idea of central planning in the marketplace as highly inefficient in its ability to produce the supply and quality of goods that would be generated by consumer demand;;Hayed war ein ?terreichischer ?onom, der den wachsenden Einfluss der keynesianischen Wirtschaftskonzepts auf die Handlungen des Staats w?rend der 1930er Jahre kritisierte. Dar?er hinaus wandte er sich gegen die sozialistischen und faschistischen Planwirtschaftsmodelle, die zu jener Zeit immer popul?er wurden. Ganz wie sein Lehrer Ludwig von Mises griff Hayek das keynesianische Konzept zur Korrektur wirtschaftlicher Schieflagen als L?ung an, die eher zus?zliche Probleme kreierte als bestehende l?te, indem sie durch die rasante Steigerung der Nachfrage, mit der das Angebot nicht mithalten konnte, inflation?e Bedingungen schuf. Hayek wies die Idee der zentralen Marktplanung als zur Produktion der quantitativ wie qualitativ notwendigen G?ermenge unf?ig zur?k, die zur Deckung der Nachfrage notwendig werden w?de.;;Economista austriaco que cuestionar? la creciente influencia de la teor? keynesiana sobre la acci? de los estados en la d?ada de los 30 y atacar? igualmente los modelos de econom? planificada asociados a los sistemas pol?icos socialista y fascista, tan en boga en su ?oca. Al igual que su maestro Ludwig von Mises, Hayek atac?las recetas keynesianas para hacer frente a las crisis econ?icas, acus?dolas de causar m? problemas de los que resolv?n. Seg? ?, un aumento de la demanda m? r?ido de lo que pod? cubrir la oferta creaba las condiciones para la aparici? de la inflaci?. Hayek rechazaba la planificaci? central del mercado por su incapacidad para producir de manera eficiente bienes en la cantidad y calidad que la demanda de los consumidores generar?.;;;;;;;;;x;;;;
market_functionality;Market Functionality;Fonctionnement du march?Marktfunktionalit?;;Funcionalidad de mercado;;;;;;;;;x;;;;
market_functionality_desc;This area centres around the functionality of the market. It concerns both the number of actors on the market and the level of regulations to guide its performance.;Ce domaine concerne le fonctionnement du march? Il s'int?esse ?la fois au nombre d'acteurs du march?et au degr?de r?lementation afin de guider ses performances.;Dieser Bereich konzentriert sich auf die Funktionalit? des Marktes. Er bezieht auf die Anzahl der marktaktiven Parteien und die Regulierungsstufe seiner Leistung.;;Esta ?ea se centra en la funcionalidad del mercado. Su gu? de actuaci? concierne tanto a su n?ero de actores como a su nivel de regulaci?.;;;;;;;;;x;;;;
freedom_of_trade;CryptoGraphic Hash;Libert?des ?hanges;Handelsfreiheit;;Libertad comercio;;;;;;;;;x;;;;
freedom_of_trade_desc;CryptoGraphic Hash;Libert?des ?hanges;Handelsfreiheit;;Libertad comercio;;;;;;;;;x;;;;
market_structure;AISC;Structuration du march?Marktstruktur;;Estruct. mercado;;;;;;;;;x;;;;
market_structure_desc;AISC;Structuration du march?Marktstruktur;;Estruct. mercado;;;;;;;;;x;;;;
polypoly_structure;Polypoly Structure;March?concurrentiel;Atomistische Marktstruktur;;Estruct. polipolio;;;;;;;;;x;;;;
polypoly_structure_desc;This mean that the legislation of your country has structured the market in such way that each line of business is composed of numerous firms, most of which are of the same size.;La l?islation de votre pays a structur?le march?de fa?n ?ce que chaque branche d'activit?comprenne de nombreuses entreprises, la plupart ayant une taille similaire.;Dies bedeutet, dass die Gesetzgebung Ihres Landes den Markt so strukturiert hat, dass jede Branche aus zahlreichen gleichgro?n Firmen besteht.;;Esto significa que la legislaci? de tu pa? ha estructurado el mercado de tal forma que cada l?ea de negocio compromete a varias empresas, la mayor? de las cuales son del mismo tama?.;;;;;;;;;x;;;;
oligopoly_structure;Oligopoly Structure;Structure oligopolistique;Oligopole Marktstruktur;;Estruct. oligopolio;;;;;;;;;x;;;;
oligopoly_structure_desc;This mean that the legislation of your country has structured the market in such way that each line of business is composed of a few firms, all of which are of large size.;La l?islation de votre pays a structur?le march?de fa?n ?ce que chaque branche d'activit?comprenne peu d'entreprises, mais toutes de grandes tailles.;Dies bedeutet, dass die Gesetzgebung Ihres Landes den Markt so strukturiert hat, dass jede Branche aus wenigen gleichgro?n Firmen besteht.;;Esto significa que la legislaci? de tu pa? ha estructurado el mercado de tal forma que cada l?ea de negocio compromete a unas pocas empresas, todas de gran tama?.;;;;;;;;;x;;;;
monopoly_structure;Monopoly Structure;Structure monopolistique;Monopol-Marktstruktur;;Estruct. monopolio;;;;;;;;;x;;;;
monopoly_structure_desc;The legislation of your country has structured the market in such a way that each line of business is dominated by one very large company. ;La l?islation de votre pays a structur?le march?de fa?n ?ce que chaque branche d'activit?ne comprenne qu'une seule entreprise g?nte dominant les affaires. ;Dies bedeutet, dass die Gesetzgebung Ihres Landes den Markt so strukturiert hat, dass jede Branche aus einer riesigen Firma besteht.;;La legislaci? de tu pa? ha estructurado el mercado de tal forma que cada l?ea de negocio compromete a una sola empresa de enorme tama? que controla dicho negocio. ;;;;;;;;;x;;;;
business_regulations;EVM;R?lementation des affaires;Gesch?tsvorschriften;;Regulaciones negocio;;;;;;;;;x;;;;
business_regulations_desc;EVM;R?lementation des affaires;Gesch?tsvorschriften;;Regulaciones negocio;;;;;;;;;x;;;;
limited_partnership_company;Limited Partnership Company;Soci??en commandite simple;Kommanditgesellschaft;;Compa?a sociedad comanditaria;;;;;;;;;x;;;;
limited_partnership_company_desc;This was the first legislation enacting the possibilities for ownership in a firm without direct responsibility. This was the first step to ensure infusion of capital from private citizens.;Il s'agissait de la premi?e l?islation permettant de poss?er des parts d'une soci??sans avoir de responsabilit? directes. Cette premi?e ?ape annon?it le d?eloppement de l'introduction de fonds priv? dans le capital des entreprises.;Dies war das erste Gesetz, das das Eigentum einer Firma ohne direkte Verantwortung erm?lichte und gleichzeitig der erste Schritt zur Absicherung von Privatkapital.;;?ta fue la primera legislaci? que promulg?posibilidades de propiedad en una empresa sin tener una responsabilidad directa. Fue el primer paso para asegurar la inyecci? de capital de ciudadanos particulares.;;;;;;;;;x;;;;
joint_stock_company;Joint-Stock Company;Soci??par actions;Aktiengesellschaft;;Sociedad an?ima;;;;;;;;;x;;;;
joint_stock_company_desc;This legislation increased the possibilities for firms to get infusions of capital in an effective way. It also gave private investors the highest possible return on investment at a certain risk.;Cette l?islation am?iorait les possibilit? qu'avaient les entreprises de collecter des capitaux de mani?e efficace. Elle fournissait aussi aux investisseurs priv? le meilleur retour sur investissement possible, ?un certain risque.;Dieses Gesetz erh?te die M?lichkeiten von Firmen, auf effiziente Art und Weise an Geldspritzen zu kommen. Dar?er hinaus gab es Privatinvestoren bei einem gewissen Risiko die gr?tm?liche Kapitalrendite.;;Esta legislaci? aument?las posibilidades de que las empresas consiguieran inversiones de capital de una forma eficaz. Tambi? dio a los inversores privados el mayor beneficio posible por una inversi? a cambio de cierto riesgo.;;;;;;;;;x;;;;
patent;Patent;Brevet;Patente;;Patentes;;;;;;;;;x;;;;
patent_desc;This legislation ensured the time-set ownership of the intellectual property of inventions, vastly encouraging inventors to produce their ideas and sell it to firms that could manufacture them.;Cette l?islation prot?eait, pour une dur? d?ermin?, la propri??intellectuelle sur les inventions, encourageant ainsi consid?ablement les inventeurs ?r?liser leurs id?s et ?les vendre ?des entreprises capables de les fabriquer en s?ie.;Dieses Gesetz gew?rleistete das zeitlich beschr?kte intellektuelle Eigentum von Erfindungen, was Erfinder ermutigte, ihre Ideen an Firmen zu verkaufen, die sie in die Tat umsetzen konnten.;;La legislaci? asegur?la posesi? temporal de la propiedad intelectual de los inventos, lo que anim?considerablemente a los inventores para que desarrollaran sus ideas y las vendieran a las empresas que pudieran hacerlas realidad.;;;;;;;;;x;;;;
trademark;Trademark;Marque;Warenzeichen;;M. registrada;;;;;;;;;x;;;;
trademark_desc;This legislation meant security for a firm with a special product. The product often had a strong market position because of certain psychological attributes as it was associated with security, quality etc.;Cette l?islation prot?eait les entreprises ayant un produit sp?ifique. Le produit devait souvent sa position forte sur le march?aux repr?entations mentales qui l'associaient ?l'id? de s?urit? de qualit? etc.;Dieses Gesetz bedeutete Sicherheit f? Firmem mit einem speziellen Produkt, das h?fig aufgrund eines bestimmten psychologischen Attributs, zum Beispiel seiner Assoziation mit Sicherheit, Qualit?, usw., eine starke Marktposition hatte.;;Esta legislaci? significaba seguridad para una empresa con un producto especial. A menudo el producto ten? una fuerte posici? en el mercado debido a ciertos atributos, ya que se relacionaba con la seguridad, la calidad, etc.;;;;;;;;;x;;;;
market_regulations;ICO's;R?lementation du march?Marktvorschriften;;Regulaciones mercado;;;;;;;;;x;;;;
market_regulations_desc;ICO's;R?lementation du march?Marktvorschriften;;Regulaciones mercado;;;;;;;;;x;;;;
anti_trust_laws;Anti-Trust Laws;Loi antitrust;Kartellrecht;;Leyes antimonop.;;;;;;;;;x;;;;
anti_trust_laws_desc;This legislation stopped concentration of power on the market. Sometimes an actor became too big and competition diminished on the market, which meant that prices were raised unproportionally.;"Cette l?islation mettait un terme aux fortes concentrations du march? Il arrivait en effet qu'un acteur du march?devienne trop ""gros"" et emp?he la concurrence d'op?er, ce qui provoquait une hausse disproportionn? des prix.";Dieses Gesetz stoppte die Machtkonzentration auf dem Markt. Manchmal wurden Firmen zu m?htig und verdr?gten ihre Konkurrenz auf dem Markt. Dies zog unverh?tnism?ige Preiserh?ungen nach sich.;;Esta legislaci? detuvo la concentraci? de poder en el mercado. A veces, un actor se hac? demasiado grande, y la competencia disminu? en el mercado, lo que supon? que los precios aumentaban desproporcionadamente.;;;;;;;;;x;;;;
financial_regulations;Financial Regulations;R?lementation financi?e;Finanzvorschriften;;Regulac. financieras;;;;;;;;;x;;;;
financial_regulations_desc;At this point regulations were introduced to check the activity of individual firms on the financial market.;Des syst?es de r?ulation ont ??mis en place pour contr?er l'activit?des entreprises individuelles sur le march?financier.;Zu diesem Zeitpunkt wurden Vorschriften eingef?rt, um die Aktivit?en einzelner Firmen auf dem Finanzmarkt ?erpr?en zu k?nen.;;En ese momento, se introdujeron las regulaciones para comprobar la actividad de las empresas en el mercado financiero.;;;;;;;;;x;;;;
banking_regulations;Banking Regulations;R?lementations bancaires;Bankvorschriften;;Regulac. bancarias;;;;;;;;;x;;;;
banking_regulations_desc;At this point regulations were introduced to check the activity of individual banks.;Des syst?es de r?ulation ont ??mis en place pour contr?er l'activit?des banques individuelles.;Zu diesem Zeitpunkt wurden Vorschriften eingef?rt, um die Aktivit?en einzelner Banken ?erpr?en zu k?nen.;;En ese momento, se introdujeron las regulaciones para comprobar la actividad de cada uno de los bancos.;;;;;;;;;x;;;;
economic_responsibility;DAO;Responsabilit??onomique;Wirtschaftliche Verantwortung;;Responsabilidad econ?ica;;;;;;;;;x;;;;
economic_responsibility_desc;DAO;Responsabilit??onomique;Wirtschaftliche Verantwortung;;Responsabilidad econ?ica;;;;;;;;;x;;;;
working_board_of_directors;Working Board of Directors;Conseil d'administration en interne;Aufsichtsr?e;;Junta laboral de directores;;;;;;;;;x;;;;
working_board_of_directors_desc;The business culture of having a working board of directors meant that those who made the long-run strategic decisions for the company also worked with its daily practices, which paved the way for good decisions.;;Die Unternehmenskultur, einen Aufsichtsrat zu haben, bedeutete, dass die Entscheidungstr?er, die sich f? langfristige strategische Entscheidungen der Firma verantwortlich zeigten, auch in das Tagesgesch?t eingebunden wurden. Dies ebnete den Weg f? gute Gesch?tsentscheidungen.;;La cultura empresarial de tener una junta laboral de directores significaba que aquellos que tomaban las decisiones estrat?icas a largo plazo para la empresa trabajaban tambi? en el d? a d?, lo que preparaba el terreno para las buenas decisiones.;;;;;;;;;x;;;;
bankruptcy_proceedings;Bankruptcy Proceedings;Proc?ures des faillites;Konkursverfahren;;Procedim. bancarrotas;;;;;;;;;x;;;;
bankruptcy_proceedings_desc;By instituting rules for the proceeding of bankruptcies these not only became simpler and faster, but uncertainty of  creditors also decreased.;En r?lementant les proc?ures des faillites, on visait non seulement ?les simplifier et ?les acc??er, mais aussi ?rassurer les cr?nciers.;Durch die Einf?rung von Verfahrensregeln f? Konkursf?le wurden diese vereinfacht und beschleunigt. Au?rdem reduzierte sich dadurch die Ungewissheit f? die Gl?biger.;;Mediante la instituci? de reglas para el procedimiento en caso de bancarrota, no s?o se logr?que ?te fuera m? sencillo y r?ido, sino que tambi? disminuy?la incertidumbre de los acreedores.;;;;;;;;;x;;;;
annual_report_proceedings;Annual Report Proceedings;Proc?ures des rapports annuels;Jahresberichte;;Procedim. informes anuales;;;;;;;;;x;;;;
annual_report_proceedings_desc;By instituting rules for the proceeding of annual reports for the firm the transparency of the market increased to the joy of both investors and owners. It was also easier to monitor firms that had problems.;En r?lementant les proc?ures des rapports annuels des entreprises, on am?iora la transparence du march?au b??ice des investisseurs et des actionnaires. Il ?ait aussi plus facile de suivre l'?olution des entreprises en difficult?;Durch die Einf?rung von Verfahrensregeln f? unternehmerische Jahresberichte erh?te sich zur Freude von Investoren und Eigent?ern die Markttransparenz. Dar?er hinaus wurde so die ?erwachung von Firmen in finanziellen Schwierigkeiten vereinfacht.;;Mediante la instituci? de reglas para el procedimiento de informes anuales para  empresas, se increment?la transparencia del mercado para alegr? de inversores y propietarios. Tambi? facilit?el control de las empresas con problemas.;;;;;;;;;x;;;;
government_interventionism;S-Crypt;Interventionisme gouvernemental;Staatliche Einmischung;;Intervencionismo estatal;;;;;;;;;x;;;;
government_interventionism_desc;S-Crypt;Interventionisme gouvernemental;Staatliche Einmischung;;Intervencionismo estatal;;;;;;;;;x;;;;
priming_the_pump_;Priming The Pump ;Relance ?onomique ;Ankurbeln der Wirtschaft;;Fomento gubernamental de la econom? ;;;;;;;;;x;;;;
priming_the_pump__desc;In wake of a series of economic shocks that shook the world in the first part of the twentieth century some politicians would become influenced by new economic theories regarding supply and demand and their interplay in times of economic crisis. Based upon the concept that money spent in the economy has a multiplier effect that increases economic activity by generating income that can contribute to new demand, some politicians made appeals in wake of economic declines for ?riming the pump?to reinflate demand and thus resume economic growth. Not all politicians and economist accepted this argument, and to some such state intervention appeared as an introduction of socialist principles into the economy, but the political impact of having the State appear to be actively trying to improve economic conditions made such political promises very appealing to those negatively impacted by economic downturns.;;Als Folge einer Reihe wirtschaftlicher Schocks, die die Welt Anfang des zwanzigsten Jahrhunderts ersch?tert hatten, lie?n sich einige Politiker von neuen Wirtschaftstheorien bez?lich Angebot und Nachfrage und deren Wechselwirkung w?rend Wirtschaftskrisen beeinflussen. Ausgehend vom Konzept, dass in der Wirtschaft ausgegebenes Geld einen multiplizierenden Effekt hat, der die Wirtschaftsaktivit? durch die Erzeugung von Einkommen verst?kt, was wiederum zu neuer Nachfrage beitragen kann, machten sich einige Politiker nach Wirtschaftseinbr?hen daf? stark, zur Nachfragesteigerung und der damit einhergehenden Fortsetzung des Wirtschaftswachstums die Wirtschaft anzukurbeln. Dieses Argument wurde nicht von allen Politikern und ?onomen akzeptiert, und f? manche erschien eine solche staatliche Einmischung in die Wirtschaft als Versuch, sozialistische Prinzipien einzuf?ren. Jene, die von Wirtschaftseinbr?hen negativ betroffen waren, begr?ten solche politischen Versprechen der staatlichen Marktverbesserung aber nat?lich.;;Tras las cat?trofes econ?icas que sacudieron el mundo durante la primera mitad del siglo XX, parte de la clase pol?ica empez?a prestar o?os a nuevas teor?s econ?icas relativas a la oferta, la demanda y su interrelaci? en tiempos de crisis. Bas?dose en la idea de que el dinero invertido en la econom? tiene un efecto multiplicador al generar ingresos que pueden contribuir a aumentar la demanda, algunos de sus miembros comenzaron a abogar por estimular la actividad econ?ica desde el gobierno para aumentar la demanda y as?relanzar el crecimiento. No todos los pol?icos y economistas aceptaban este argumento y a algunos este intervencionismo econ?ico les parec? la introducci? de los principios del socialismo en la econom?, pero la complicada situaci? hizo que la promesa de que el Estado se implicar? de manera directa en el fomento de la econom? resultara muy atractiva para los afectados por las crisis.;;;;;;;;;x;;;;
mixed_economy;Mixed Economy;?onomie mixte;Mischwirtschaft;;Econom? mixta;;;;;;;;;x;;;;
